obj_id,type
ZTF21abdfdwi,SN Ia
ZTF21abdhetx,SN Ia
ZTF21abdkojo,SN Ib-norm
ZTF21abdlrpr,SN Ia
ZTF21abdlvxh,SN Ia
ZTF21abdlyrc,SN Ia
ZTF21abdonkp,SN Ia
ZTF21abdosld,SN Ia
ZTF21abdpgua,SN Ia
ZTF21abdthxn,SN Ia
ZTF21abduoun,SN II
ZTF21abdvcaf,SN Ia
ZTF21abdveqn,SN Ia
ZTF21abedvkp,SN Ia
ZTF21abegynu,SN Ia-91T
ZTF21abeokcr,SN Ia
ZTF21abephjt,SN Ia
ZTF21abepqyt,SN Ib/c
ZTF21abezlqc,SN Ia
ZTF21abezono,SN II
ZTF21abfaohe,SN Ia
ZTF21abfflmp,SN Ia-91T
ZTF21abfionl,SN II
ZTF21abfiuqf,SN II
ZTF21abfjgwr,SN Ia
ZTF21abfjlxb,SN IIb
ZTF21abflgpq,SN Ia
ZTF21abflhkz,SN II
ZTF21abflmkk,SN Ia
ZTF21abfmbix,SN Ia
ZTF21abfmuun,SN Ia
ZTF21abfnfdw,SN Ia
ZTF21abfnjiu,SN Ia
ZTF21abfoace,SN IIb
ZTF21abfoyac,SN II
ZTF21abfqisi,SN Ia
ZTF21abfqvjb,SN Ia
ZTF21abfrbsj,SN II
ZTF21abfxfqu,SN Ia
ZTF21abfxhrn,SN II
ZTF21abfxjkq,SN II
ZTF21abfyxpf,SN Ia
ZTF21abgcgem,SN Ia
ZTF21abgdngg,SN Ia
ZTF21abghumo,SN IIn
ZTF21abghxht,SN II-pec
ZTF21abgkipt,Novae
ZTF21abgmyzw,SN Ia
ZTF21abgywtg,SN Ia
ZTF21abgywux,SN II
ZTF21abgyxmv,SN II
ZTF21abgzlyi,SN Ia
ZTF21abgzphy,SN Ia
ZTF21abgzpii,SN Ia-norm
ZTF21abgzyvg,SN IIn
ZTF21abhaqju,SN Ia
ZTF21abhfzzs,SN Ia-91bg
ZTF21abhhbmd,SN Ia
ZTF21abhhrpj,SN II
ZTF21abhkeak,SN Ia
ZTF21abhqirx,SN Ia
ZTF21abhqqfa,SN II-pec
ZTF21abhqqwq,SN Ia
ZTF21abhrchb,Tidal Disruption Event
ZTF21abhrmrv,SN Ia
ZTF21abhshmt,SN Ia-91T
ZTF21abhtafw,SN Ia
ZTF21abhtaiv,SN Ia
ZTF21abhtkiy,SN Ia
ZTF21abhuqpe,SN Ia
ZTF21abhvquj,SN Ia
ZTF21abhwnvw,SN Ia
ZTF21abhymwh,Novae
ZTF21abhyqlv,SN II
ZTF21abiacmi,SN Ia
ZTF21abiacoi,SN Ia
ZTF21abiawpf,SN Ia
ZTF21abibhpm,SN Ia-pec
ZTF21abiblpl,SN II
ZTF21abicabp,SN Ia
ZTF21abicajm,SN Ia
ZTF21abicgai,SN Ia
ZTF21abidikc,SN Ia
ZTF21abidrcn,SN IIb
ZTF21abienbe,SN Ia-91T
ZTF21abieuta,SN Ib
ZTF21abifrsi,SN Ia
ZTF21abifxhe,SN Ia
ZTF21abilrxd,SN Ia
ZTF21abimeun,SN Ib
ZTF21abimnii,SN Ib
ZTF21abioeyq,SN II
ZTF21abisowq,SN Ia
ZTF21abistmz,SN Ia
ZTF21abiwpjm,SN IIn
ZTF21abizmnw,SN Ia
ZTF21abjaksr,SN Ia
ZTF21abjamta,SN II
ZTF21abjbnhh,SN Ia
ZTF21abjbukd,SN II
ZTF21abjciip,SN Ia
ZTF21abjdiok,SN Ia
ZTF21abjeyoh,SN Ia
ZTF21abjiotr,Novae
ZTF21abjpphz,SN Ia
ZTF21abjrptn,SN Ia
ZTF21abjrwhq,SN Ia
ZTF21abjrysr,Tidal Disruption Event
ZTF21abjtncs,SN Ia
ZTF21abjtqyq,SN Ia
ZTF21abjvtxq,SN Ia
ZTF21abjvukz,SN IIn
ZTF21abjvwcd,SN Ia
ZTF21abjvwdj,SN II
ZTF21abjwtrk,SN IIb
ZTF21abjwvzu,SN Ia
ZTF21abjxbxn,SN Ia
ZTF21abjzkjf,SN Ia
ZTF21abkavmp,SN Ia
ZTF21abkdpnw,SN Ia
ZTF21abkezqs,SN Ia
ZTF21abkintm,SN Ia
ZTF21abkkuja,SN Ia
ZTF21abkkwie,SN Ia
ZTF21abklnfg,SN Ia
ZTF21abkoccb,SN II
ZTF21abkrteb,SN Ia
ZTF21abkzgae,SN Ia
ZTF21ablducj,SN Ia
ZTF21ablvtrn,SN Ia
ZTF21ablvzhp,SN II
ZTF21ablwdur,SN Ia-norm
ZTF21ablwehd,SN II
ZTF21ablwfcp,SN Ia
ZTF21ablxfwc,SN Ia
ZTF21abmcori,SN Ia
ZTF21abmdhes,SN Ia
ZTF21abmfrad,SN Ia
ZTF21abmgxyu,SN Ia
ZTF21abmjivk,SN Ia-91bg
ZTF21abmlldj,SN Ib-pec
ZTF21abmsppx,SN Ia
ZTF21abmwgdf,SN Ia
ZTF21abmwghp,SN Ia
ZTF21abmwmnp,SN Ia
ZTF21abmwwsq,SN Ia
ZTF21abmwzxt,SN II
ZTF21abmxiuf,SN Ib
ZTF21abmxkcq,SN IIb
ZTF21abmzpmc,SN Ia
ZTF21abmzrdz,SN Ia
ZTF21abnfdqg,SN Ia-91bg
ZTF21abngbrl,SN Ib
ZTF21abnspht,SN Ia
ZTF21abnudtb,SN II
ZTF21abnuldi,SN IIb
ZTF21abnvlnj,SN II
ZTF21abnvsic,SN Ia
ZTF21abothvq,SN Ia
ZTF21abotuqo,SN Ia
ZTF21abouexm,SN Ia
ZTF21abourqt,SN Ia-91bg
ZTF21abousyu,SN Ia
ZTF21abouuat,SN II
ZTF21abouuow,SN Ia
ZTF21abouznj,SN II
ZTF21abowrey,SN Ia
ZTF21abowsub,SN Ia
ZTF21abpamxn,SN Ia
ZTF21abpaodi,SN Ia
ZTF21abpapvy,SN Ia
ZTF21abpivbd,SN Ia
ZTF21abpjpxr,SN Ia
ZTF21abplgag,SN Ia
ZTF21abplsmq,SN Ia
ZTF21abpltyn,SN Ia-03fg
ZTF21abplypq,SN II
ZTF21abpmlxu,SN IIn
ZTF21abpryuv,SN Ia
ZTF21abptxfk,SN II
ZTF21abpuent,SN II
ZTF21abpvrhn,SN Ia
ZTF21abpvssa,SN Ia-pec
ZTF21abpwtde,SN Ib/c
ZTF21abpyauz,SN II
ZTF21abqftqr,SN Ia
ZTF21abqikvn,SN Ia
ZTF21abqixak,SN Ia
ZTF21abqmrun,SN II
ZTF21abqqcxf,SN Ia
ZTF21abqsysj,SN Ia-91T
ZTF21abqtckk,Tidal Disruption Event
ZTF21abqvyyz,SN Ia
ZTF21abqvzjy,SN II
ZTF21abqxmpa,SN II
ZTF21abqzays,SN Ia
ZTF21abraccv,SN Ic
ZTF21abrapmf,SN Ia
ZTF21abrfvax,SN Ic
ZTF21abrghol,SN Ia
ZTF21abrhggj,SN Ia
ZTF21abrlslx,SN Ia
ZTF21abrluay,SN II
ZTF21abrmefg,SN Ia
ZTF21abrofrx,SN Ia
ZTF21abrotmc,SN Ia
ZTF21abrpdjh,SN Ib/c
ZTF21abrpdsp,SN Ia
ZTF21abrpdwb,SN II-norm
ZTF21abrpeix,SN Ia
ZTF21abrpkzp,SN Ia
ZTF21abrpoaq,SN Ia
ZTF21abrqria,SN Ic-SLSN
ZTF21abrqrsz,SN Ib
ZTF21abrskvb,SN Ia
ZTF21abrssvd,SN Ia
ZTF21abrxgiv,SN Ia
ZTF21abrxoir,SN Ia
ZTF21abrylwg,SN Ia
ZTF21abrzsak,SN II-pec
ZTF21abrzsol,SN Ia
ZTF21absbrag,SN Ia
ZTF21absbrbd,SN Ia
ZTF21absbujl,SN Ia
ZTF21absbwyz,SN Ia
ZTF21abscohx,SN Ia
ZTF21abshszs,SN Ia
ZTF21absjlur,SN Ia-91T
ZTF21abskgap,SN Ia
ZTF21absvlrr,SN Ia-norm
ZTF21absxxew,SN II
ZTF21abtaxou,SN Ia
ZTF21abtcftb,SN Ia
ZTF21abtcgdo,SN II
ZTF21abtcgoh,SN II
ZTF21abtdlno,SN Ia
ZTF21abtdvpg,SN IIn
ZTF21abtgbwr,SN Ia
ZTF21abtorlk,SN IIn
ZTF21abtsoky,SN Ia
ZTF21abtucck,SN Ia
ZTF21abtwvyl,SN Ia-02cx
ZTF21abtxglm,SN Ia
ZTF21abtxnir,SN Ia
ZTF21abtxqza,SN Ia
ZTF21abtxxjk,SN Ia
ZTF21abtzlnh,SN II
ZTF21abtzmlz,SN Ia
ZTF21abuetwv,SN Ia
ZTF21abufayv,SN Ia
ZTF21abuibjs,SN Ia
ZTF21abujefa,SN Ia-91T
ZTF21abujejr,SN Ia
ZTF21abujgmr,SN IIn
ZTF21abukrln,SN Ia
ZTF21abulpnc,SN IIn
ZTF21abulrsl,SN Ia
ZTF21abultbr,SN II
ZTF21abuuzrk,SN Ia-norm
ZTF21abuxitb,SN II
ZTF21abuxuxj,SN Ia
ZTF21abuyhau,SN Ia
ZTF21abuyyxi,SN Ia
ZTF21abvajfq,SN Ia
ZTF21abvajfr,SN Ia
ZTF21abvarfi,SN Ia
ZTF21abvbdyr,SN IIb
ZTF21abvbhul,SN Ia
ZTF21abvbihc,SN Ia
ZTF21abvcarc,SN Ia
ZTF21abvctva,SN Ia
ZTF21abvcugy,SN Ib/c
ZTF21abvcuhk,SN Ib/c
ZTF21abvcxid,SN II
ZTF21abvddpq,SN Ia
ZTF21abvdikq,SN II
ZTF21abvfacx,SN Ia
ZTF21abvhxyk,SN Ia
ZTF21abviabc,SN II
ZTF21abvicne,SN Ia
ZTF21abvpdjh,SN Ia
ZTF21abvrfsr,SN Ia
ZTF21abvrlup,SN Ia
ZTF21abvrrmy,SN Ia
ZTF21abvtfxn,SN Ia-norm
ZTF21abvtikp,SN Ia
ZTF21abvtuir,SN Ia
ZTF21abvuttc,SN Ia
ZTF21abvvivq,SN Ia
ZTF21abvvuhm,SN Ia
ZTF21abvwuxm,SN Ia
ZTF21abvxguf,SN Ia
ZTF21abvyxfs,SN Ia
ZTF21abwcned,SN Ia
ZTF21abwcnpe,SN Ia
ZTF21abwdzio,SN Ia
ZTF21abwfnru,SN Ia
ZTF21abwgpgt,SN Ia
ZTF21abwjibi,SN Ia
ZTF21abwprfg,SN Ia
ZTF21abwprfj,SN Ia
ZTF21abwqopp,SN Ia
ZTF21abwtnzp,SN Ia
ZTF21abwtybk,SN Ia
ZTF21abwukki,SN Ia
ZTF21abwunpp,SN Ia
ZTF21abwurky,SN Ia
ZTF21abwxaht,SN Ia
ZTF21abwxext,SN Ia
ZTF21abwxhje,SN Ia
ZTF21abwzpgf,SN Ia
ZTF21abxdact,SN Ia
ZTF21abxdcmp,SN Ia
ZTF21abxdibe,SN Ia-norm
ZTF21abxfyaw,SN Ia
ZTF21abxgqil,SN II
ZTF21abxjcdc,SN Ia
ZTF21abxknvv,SN Ia
ZTF21abxlmuw,SN IIn
ZTF21abxlpkc,SN Ia
ZTF21abxmvby,SN Ia
ZTF21abxngcz,Tidal Disruption Event
ZTF21abxnghi,SN Ia
ZTF21abxniow,SN Ia
ZTF21abxnjeg,SN Ia
ZTF21abxnulm,SN Ia
ZTF21abxtfwo,SN IIn
ZTF21abyahbi,SN II
ZTF21abyazip,SN Ia
ZTF21abybgjx,SN Ia
ZTF21abyfxqr,SN Ia
ZTF21abylukk,SN Ia
ZTF21abyonuw,SN Ia-03fg
ZTF21abyslhz,SN Ia
ZTF21abyvjeq,SN Ia
ZTF21abzadod,SN Ia
ZTF21abzbuvf,SN Ia
ZTF21abzciqh,SN II
ZTF21abzcpiw,SN Ia
ZTF21abzcplo,SN Ia
ZTF21abzgzvs,SN Ia
ZTF21abzithf,SN Ia
ZTF21abzkgvc,SN Ia
ZTF21abzlujs,SN Ia
ZTF21abzxkyv,SN Ia
ZTF21abzxxic,SN Ia
ZTF21acadrzr,SN II
ZTF21acaeoms,SN Ia
ZTF21acafqtj,SN II
ZTF21acafsjy,SN Ia
ZTF21acafsqe,SN Ia
ZTF21acafwof,SN Ia
ZTF21acagtdn,SN II
ZTF21acapxdf,SN Ia
ZTF21acaspdb,SN Ia
ZTF21acasrer,SN Ia
ZTF21acaszik,SN Ia
ZTF21acbcfmh,Classical Nova
ZTF21acbcjwa,SN Ia
ZTF21acbjxhr,SN Ia
ZTF21acbmxgn,SN Ia
ZTF21acbnfos,SN Ic-BL
ZTF21acbntop,SN Ia
ZTF21acbpbia,SN Ia
ZTF21acbpdlz,SN Ia
ZTF21acbphas,SN Ia
ZTF21acbuwgu,SN Ia
ZTF21acbxtqq,SN Ia
ZTF21acceboj,SN IIP
ZTF21accgsbf,SN IIn
ZTF21acchbmn,SN II
ZTF21acchwaw,SN Ia
ZTF21acciklh,SN Ia-91bg
ZTF21acckcni,SN IIn
ZTF21acclizu,SN Ia
ZTF21accqros,SN II
ZTF21accteto,SN Ia
ZTF21acctrsp,SN Ia
ZTF21accuexh,SN Ia
ZTF21accwcrh,SN II
ZTF21accwovq,SN Ic-SLSN
ZTF21accyvil,SN Ia
ZTF21accyxid,SN II
ZTF21acdajtx,SN Ia
ZTF21acdbcxy,SN II
ZTF21acdcxaf,SN II
ZTF21acdcxfz,SN Ia
ZTF21acdenty,SN Ia
ZTF21acdezwk,SN II
ZTF21acdjasw,SN Ia
ZTF21acdkydg,SN Ia
ZTF21acdnnfg,SN Ia
ZTF21acdontl,SN II
ZTF21acdoydr,SN Ia
ZTF21acdphro,SN Ia
ZTF21acdtosh,SN Ia
ZTF21acdvban,SN Ia
ZTF21acdvfjr,SN Ia-91bg
ZTF21acdvkcj,SN Ia
ZTF21acdvtmf,SN Ia
ZTF21acdwhtf,SN Ia
ZTF21acdwvwo,SN Ia
ZTF21acdxhuv,SN Ib
ZTF21acdykpb,SN Ia
ZTF21aceaiqm,SN Ia
ZTF21aceccve,SN Ia
ZTF21aceehxt,SN Ib
ZTF21aceenyc,SN Ia-91bg
ZTF21acefcnp,SN Ia
ZTF21acefkpy,SN Ia
ZTF21acenkuf,SN Ia
ZTF21aceqgbv,SN Ia
ZTF21aceqhth,SN Ia
ZTF21aceqpgp,SN II
ZTF21acermmd,SN Ia
ZTF21aceujob,SN Ia
ZTF21aceztiz,SN Ia
ZTF21acfabut,SN Ia
ZTF21acfaugw,SN Ia
ZTF21acfcgnk,SN Ia
ZTF21acfcthx,SN Ia
ZTF21acfflog,SN Ia
ZTF21acfgfuy,SN Ia
ZTF21acfgjiw,SN Ia
ZTF21acfigoo,SN Ia
ZTF21acfiqtd,SN Ia
ZTF21acfkkad,SN Ia
ZTF21acfqldh,SN Ia-91T
ZTF21acfslmr,SN Ia
ZTF21acgnagk,SN Ia
ZTF21acgqhru,SN II
ZTF21acgrlmz,SN II
ZTF21acgrrnl,SN II
ZTF21acguaen,SN II
ZTF21acgudgo,SN Ia
ZTF21acgumps,SN Ia
ZTF21acgunkr,SN II
ZTF21acgupte,SN Ia
ZTF21acguqsc,SN Ia
ZTF21acgxypn,SN Ic-BL
ZTF21acgyywa,SN II
ZTF21acgzgvm,SN Ia
ZTF21acgzwsc,SN Ia
ZTF21achaubw,SN Ia
ZTF21achauvx,SN Ia
ZTF21achaxmt,SN Ia
ZTF21achdxdn,SN Ia
ZTF21acheiti,SN II
ZTF21achgfbk,SN Ib
ZTF21achhwdz,SN Ia
ZTF21achiyue,SN Ia
ZTF21achjcui,SN Ia
ZTF21achjwus,SN Ia
ZTF21achkgap,SN Ia
ZTF21achkqhi,SN II
ZTF21achlshg,SN II
ZTF21achltea,SN II
ZTF21achlxxo,SN Ia
ZTF21achplgf,SN Ia
ZTF21achplzp,SN Ia
ZTF21achptrd,SN Ia
ZTF21achpuoa,SN II
ZTF21achqhuz,SN Ia
ZTF21achqzub,SN Ia
ZTF21achrlmg,SN Ia
ZTF21achujxq,SN Ibn
ZTF21achutpj,SN Ia
ZTF21achxlkq,SN Ia
ZTF21achyvno,SN Ia
ZTF21achzpyc,SN Ia
ZTF21acigjrl,SN Ia
ZTF21aciiaio,SN II
ZTF21acimjvp,SN Ia
ZTF21acincqb,SN Ia
ZTF21acindcq,SN Ia
ZTF21acinvvh,SN Ia
ZTF21aciobmz,SN II
ZTF21acionva,SN Ia
ZTF21acioxcf,SN II
ZTF21acipdhn,SN Ia
ZTF21acipofv,SN Ia
ZTF21acipvuz,SN II
ZTF21aciqcge,SN Ia
ZTF21aciqppd,SN Ia
ZTF21acirmcv,SN Ia
ZTF21acirtph,SN Ia
ZTF21acisemu,SN Ia
ZTF21acisqde,SN Ia
ZTF21acissla,SN II
ZTF21acitbcw,SN Ic
ZTF21aciuhqw,SN Ic
ZTF21aciuhyy,SN Ia
ZTF21aciuriu,SN II
ZTF21aciustc,SN Ib
ZTF21aciuvmg,SN Ia
ZTF21aciwixf,SN Ib
ZTF21acixxub,SN Ia
ZTF21acizlcg,SN IIb
ZTF21acizrpw,SN Ia
ZTF21acjalue,SN Ia
ZTF21acjateh,SN II
ZTF21acjbcqw,SN IIP
ZTF21acjbedo,SN Ia
ZTF21acjcrzd,SN Ia
ZTF21acjcsyh,SN Ia
ZTF21acjcwyn,SN Ia
ZTF21acjeegy,SN Ia
ZTF21acjgafq,SN Ia
ZTF21acjglei,SN II
ZTF21acjgqjl,SN Ia
ZTF21acjjwmj,SN Ia
ZTF21acjjxww,SN Ia
ZTF21acjmvhx,SN Ic
ZTF21acjnajt,SN Ia
ZTF21acjndeu,SN I
ZTF21acjnzdh,SN Ia
ZTF21acjomly,SN Ia
ZTF21acjoorl,SN Ic
ZTF21acjosix,SN Ia
ZTF21acjoskd,SN II
ZTF21acjosnd,SN Ia
ZTF21acjosti,SN Ia
ZTF21acjotbf,SN Ia
ZTF21acjotip,SN Ia
ZTF21acjrfhr,SN Ia
ZTF21acjtxgr,SN Ia-91T
ZTF21acjurqj,SN Ia
ZTF21acjvgxg,SN Ia
ZTF21acjvjyk,SN Ia
ZTF21acjxiqw,SN IIP
ZTF21acjxjpu,SN Ic
ZTF21acjxsrf,SN Ia
ZTF21acjxzsa,SN Ic-norm
ZTF21ackbbfs,SN Ia
ZTF21ackbhmm,SN Ia
ZTF21ackbkoy,SN Ia
ZTF21ackcrao,SN Ia
ZTF21ackcxql,SN Ia
ZTF21ackdwjm,SN Ia
ZTF21ackeofr,SN Ia
ZTF21ackfkfz,Novae
ZTF21ackhddc,SN Ia
ZTF21ackmfgz,SN Ia
ZTF21ackmjip,SN Ia
ZTF21acknxoo,SN Ia
ZTF21ackonrq,SN Ia
ZTF21ackqbow,SN Ia
ZTF21ackrvob,SN Ia
ZTF21ackwgzm,SN Ia
ZTF21ackwihz,SN Ia
ZTF21ackzyzj,SN Ia
ZTF21aclcfej,SN II
ZTF21acljfzt,SN Ia
ZTF21aclmgzk,SN IIP
ZTF21aclzodp,SN Ia
ZTF21acmnpqa,SN Ia
ZTF21acmrdga,SN IIb
ZTF21acmresp,SN Ia
ZTF21acmtqzi,SN Ia
ZTF21acmwjza,SN Ia
ZTF21acnveyk,SN Ia
ZTF21acogpci,SN Ia
ZTF21acogvgy,SN Ia
ZTF21acojncf,SN Ia
ZTF21acolmss,SN Ia
ZTF21acoqbfm,SN Ia
ZTF21acoqbuo,SN Ia
ZTF21acoqfar,SN Ia
ZTF21acoshvy,SN Ia
ZTF21acouzjv,SN Ia
ZTF21acowezp,SN Ia
ZTF21acowrme,SN Ia
ZTF21acozrga,SN II
ZTF21acpeirg,SN Ia
ZTF21acpfndw,SN Ia
ZTF21acphceb,SN II
ZTF21acphsgr,SN Ia
ZTF21acpkdbe,SN IIb
ZTF21acpmcgo,SN Ia
ZTF21acpompz,SN Ia
ZTF21acposhb,SN Ia
ZTF21acpoujw,SN IIn
ZTF21acprymk,SN Ia
ZTF21acptaer,SN Ia
ZTF21acptcir,SN Ia
ZTF21acptlvu,SN Ia
ZTF21acpuooz,SN II
ZTF21acpuwxj,SN Ia
ZTF21acpuzgj,SN Ia
ZTF21acpwbxp,SN Ia
ZTF21acpxocd,SN Ia
ZTF21acpyddn,SN Ia
ZTF21acpzade,SN Ia
ZTF21acpzlho,SN II
ZTF21acqbnkt,SN Ia
ZTF21acqceqc,SN Ia-norm
ZTF21acqcjjq,SN Ia
ZTF21acqdedy,SN Ia
ZTF21acqeseb,SN Ia
ZTF21acqgbjs,SN Ia
ZTF21acqpcmx,SN Ia-91T
ZTF21acqspkc,SN Ia
ZTF21acqstfo,SN Ia
ZTF21acqtevy,SN Ia
ZTF21acqxomi,SN IIP
ZTF21acqxqds,SN Ia
ZTF21acqzidu,SN Ia
ZTF21acrarbx,SN II
ZTF21acrbbvw,SN Ia
ZTF22aaabmmc,SN II
ZTF22aaabnan,SN Ia
ZTF22aaabovl,Tidal Disruption Event
ZTF22aaabpqn,SN II
ZTF22aaacvyy,SN IIn
ZTF22aaacxkp,SN II
ZTF22aaaedov,SN Ia
ZTF22aaaedpq,SN Ia
ZTF22aaaeewn,SN Ia
ZTF22aaaefgq,SN II
ZTF22aaaehtn,SN II
ZTF22aaaehzd,SN Ia
ZTF22aaaehzu,SN II
ZTF22aaaeiag,SN Ia
ZTF22aaaeibb,SN Ia
ZTF22aaaeibc,SN Ia
ZTF22aaaeilq,SN II
ZTF22aaaenuc,SN Ia
ZTF22aaaepck,SN II
ZTF22aaaepgu,SN Ibn
ZTF22aaaepjq,SN Ia
ZTF22aaaepmm,SN II
ZTF22aaafavg,SN Ia
ZTF22aaafbma,SN IIP
ZTF22aaafbww,SN Ia
ZTF22aaafdpd,SN Ia
ZTF22aaafeil,SN Ia
ZTF22aaaffer,SN Ia
ZTF22aaafjir,SN II
ZTF22aaafkpf,SN Ia
ZTF22aaafmec,SN Ia
ZTF22aaafmxf,SN Ia-pec
ZTF22aaafmzj,SN Ia
ZTF22aaafomy,SN Ia
ZTF22aaafrcl,SN II
ZTF22aaagqvw,SN Ic
ZTF22aaagrce,SN Ib
ZTF22aaagscm,SN Ia
ZTF22aaagxuu,SN Ia
ZTF22aaahbrf,SN Ia
ZTF22aaahesb,SN II
ZTF22aaahhbo,SN II
ZTF22aaahklt,SN Ia
ZTF22aaahull,SN Ia
ZTF22aaahuly,SN Ic-BL
ZTF22aaaifcx,SN II
ZTF22aaaivqj,SN Ia
ZTF22aaaivxh,SN Ia
ZTF22aaaiyzf,SN II
ZTF22aaajife,SN Ia
ZTF22aaajoxo,SN Ia
ZTF22aaajrdf,SN Ia-91bg
ZTF22aaajuiz,SN Ia
ZTF22aaajuya,SN Ia
ZTF22aaakxxu,SN Ia
ZTF22aaaltnx,SN Ia
ZTF22aaaowlo,SN II
ZTF22aaaoxsl,SN Ia
ZTF22aaaqwar,SN Ia
ZTF22aaarcds,SN Ia
ZTF22aaaxiru,SN Ia
ZTF22aaaxjln,SN Ia
ZTF22aaaxkar,SN Ia
ZTF22aabbfre,SN Ia
ZTF22aabfnnw,SN Ia
ZTF22aabfuju,SN Ia
ZTF22aabgazg,SN Ic-BL
ZTF22aabgcuk,SN Ia
ZTF22aabhtsw,SN Ia
ZTF22aabimec,SN Ic-SLSN
ZTF22aabitze,SN Ia
ZTF22aabiyjw,SN Ia
ZTF22aabjlih,SN Ia
ZTF22aabnonm,SN Ia
ZTF22aabnzsk,SN Ib
ZTF22aaboeex,SN Ia
ZTF22aabrffl,SN Ia-91T
ZTF22aabrkjs,SN II
ZTF22aabseql,SN Ia
ZTF22aabvede,SN Ia
ZTF22aabwfss,SN Ia
ZTF22aabwfvz,SN Ia
ZTF22aabwrov,SN Ia
ZTF22aabwuwv,SN Ia-91T
ZTF22aabwxnp,SN Ia
ZTF22aabxuxf,SN IIn
ZTF22aabzcoy,SN Ia
ZTF22aabzjge,SN Ia
ZTF22aabzqnf,SN Ia
ZTF22aabzsqo,SN II
ZTF22aacagjm,SN Ia
ZTF22aacfkpb,SN Ia
ZTF22aacilxj,SN Ia
ZTF22aaddsxu,SN Ia
ZTF22aaddtiu,SN II
ZTF22aaddvbe,SN Ia
ZTF22aadedjt,SN Ia
ZTF22aademuj,SN Ia
ZTF22aadepkk,SN Ia
ZTF22aadeqoe,SN Ia
ZTF22aadeslb,SN Ia
ZTF22aadetzg,SN Ia
ZTF22aadetzs,SN Ia
ZTF22aadeurv,SN Ia
ZTF22aadexro,SN Ia
ZTF22aadfbim,SN Ia
ZTF22aadfcnz,SN Ia
ZTF22aadfecx,SN Ia
ZTF22aadfgpu,SN Ia
ZTF22aadfstk,SN Ia
ZTF22aadghdv,SN Ia
ZTF22aadgsdi,SN Ia-CSM
ZTF22aadionf,SN Ia
ZTF22aadiujq,SN Ia
ZTF22aadizjf,SN Ia
ZTF22aadkocy,SN Ia
ZTF22aadkowq,SN Ia
ZTF22aadkxhp,SN Ia
ZTF22aadliib,SN Ia
ZTF22aadljkb,SN II
ZTF22aadlmgg,SN Ia-91bg
ZTF22aadlnaf,SN Ia
ZTF22aadltbv,SN Ia
ZTF22aadnjsh,SN Ib
ZTF22aadolby,SN II
ZTF22aadoypp,SN II
ZTF22aadqlhy,SN Ib-pec
ZTF22aadthro,SN Ia
ZTF22aaeaktc,SN Ia
ZTF22aaeaqmz,SN Ia
ZTF22aaebzvf,SN Ia
ZTF22aaecdin,SN IIb
ZTF22aaecenq,SN Ia
ZTF22aaecoej,SN Ia
ZTF22aaecsvn,SN Ia
ZTF22aaedebi,SN II
ZTF22aaedgbt,SN Ia
ZTF22aaedrzw,SN Ia
ZTF22aaedtvn,SN Ia
ZTF22aaefjef,SN Ia
ZTF22aaeigxr,SN Ia
ZTF22aaejjtb,SN Ia
ZTF22aaejlrf,SN Ia
ZTF22aaekgxv,SN Ia
ZTF22aaektkm,SN Ia
ZTF22aaemhwl,SN Ia
ZTF22aaemoot,SN IIb
ZTF22aaerfpk,SN Ia
ZTF22aaetqzk,SN IIn
ZTF22aaettxg,SN Ia-91T
ZTF22aaevnvp,SN Ia
ZTF22aaevwec,SN II
ZTF22aaezjuu,SN Ia
ZTF22aafdaai,SN Ia
ZTF22aafiwtv,SN Ia
ZTF22aafnldl,SN Ia
ZTF22aafnqtw,SN Ia
ZTF22aafokgy,SN Ia
ZTF22aafoqrd,SN Ia
ZTF22aafoweb,SN Ia
ZTF22aafpbbu,SN Ia
ZTF22aafqamd,SN Ia
ZTF22aafracj,SN Ia
ZTF22aafrjnw,SN IIb
ZTF22aafrsmk,SN Ia-91bg
ZTF22aagtrsh,SN Ia
ZTF22aagvxjc,SN IIn
ZTF22aagyrlp,SN Ia
ZTF22aagyuao,Tidal Disruption Event
ZTF22aagzcai,SN Ia
ZTF22aagzmcz,SN Ic
ZTF22aahaufu,SN Ia
ZTF22aahebcu,SN Ia
ZTF22aahecwj,SN Ia
ZTF22aahedwz,SN IIn
ZTF22aahefxi,SN Ia
ZTF22aahfuaa,SN Ia
ZTF22aahgubb,SN II
ZTF22aahgxbx,SN Ia
ZTF22aahhgue,SN Ia
ZTF22aahhlnd,SN Ia
ZTF22aahhocd,SN Ia
ZTF22aahhrks,SN II
ZTF22aahibvx,SN II
ZTF22aahiyfc,SN Ia
ZTF22aahjayr,SN Ia
ZTF22aahmbwn,SN Ia
ZTF22aahndul,SN Ia
ZTF22aahnkdv,SN II
ZTF22aahoxbx,SN Ia
ZTF22aahwlcv,SN Ia
ZTF22aahwmww,SN II
ZTF22aahyqck,SN Ia
ZTF22aaibhya,SN Ia
ZTF22aaidexe,SN Ia
ZTF22aaiiiho,SN Ia
ZTF22aaiisww,SN Ia
ZTF22aaijnqy,SN Ia
ZTF22aaijrcl,SN Ia
ZTF22aaijrul,SN Ia
ZTF22aaimbfz,SN Ia
ZTF22aaimgvi,SN Ia
ZTF22aaipocw,SN Ia
ZTF22aajakms,SN Ib/c
ZTF22aajcupz,SN IIn
ZTF22aajezaq,SN Ia
ZTF22aajhiri,SN Ia
